iter	RMSE
2907	0.0638934725
2908	0.0638916056
2909	0.06388940288
2910	0.0638803218
2911	0.0638629774
2912	0.06384625493
2913	0.06384050346
2914	0.06382869358
2915	0.0638272522
2916	0.06381220145
2917	0.06381004634
2918	0.06380800715
2919	0.06379969481
2920	0.06378961676
2921	0.06378838541
2922	0.063786222
2923	0.06377318795
2924	0.06376749343
2925	0.06375606616
2926	0.06375337347
2927	0.06373948372
2928	0.06372137242
2929	0.06371068192
2930	0.0637089555
2931	0.06370520277
2932	0.06369362147
2933	0.06368857388
2934	0.06368383806
2935	0.06366986568
2936	0.06366546424
2937	0.06364778267
2938	0.06363768857
2939	0.06363647155
2940	0.06361948426
2941	0.06361093755
2942	0.06359201593
2943	0.06358999256
2944	0.06358226987
2945	0.06357097557
2946	0.06355818044
2947	0.06355711641
2948	0.06354448663
2949	0.06354053887
2950	0.06352851621
2951	0.06352494318
2952	0.0635199634
2953	0.06351724297
2954	0.06351525164
2955	0.06350526701
2956	0.06349238885
2957	0.06348364994
2958	0.06348240275
2959	0.06346778105
2960	0.06344978164
2961	0.06344527154
2962	0.06343871379
2963	0.06342666935
2964	0.06342563248
2965	0.06341069487
2966	0.06339347697
2967	0.06339151086
2968	0.06338184
2969	0.06337322462
2970	0.06335974861
2971	0.06334163877
2972	0.06332777457
2973	0.06332350835
2974	0.06331331127
2975	0.06330317315
2976	0.0632947074
2977	0.06329287398
2978	0.06328583107
2979	0.06326850564
2980	0.0632537732
2981	0.06324827567
2982	0.06322897087
2983	0.06321554798
2984	0.06320445688
2985	0.063185483
2986	0.06317201837
2987	0.06315859018
2988	0.06315700626
2989	0.06314343144
2990	0.06313722169
2991	0.06312725792
2992	0.06311993661
2993	0.06310265962
2994	0.06308799578
2995	0.06307892218
2996	0.06306708167
2997	0.06306082776
2998	0.0630552778
2999	0.0630402841
